CUSTOMERID,LASTNAME,FIRSTNAME,GENDER,REGIONID,ID,NAME,COUNTY,STATE_CODE,STATE_CODE,STATE,REGION,ID,ID,CUSTOMERID,BROKERID,PRODUCTID,COMPLAINSTATUSID
2068773,Virginia,Andrews,FEMALE,546,546,Framingham (CDP),Middlesex County,MA,MA,Massachusetts,Northeast,19,1542,2068773,1702,66,9
2417302,Martin,Bradley,MALE,12,12,Fort Smith,Sebastian County,AR,AR,Arkansas,South,2,1543,2417302,11461,16,9
2462269,Cynthia,Burns,FEMALE,755,755,New York City,Richmond County/Queens County/Kings County/New York County/Bronx County,NY,NY,New York,Northeast,34,1544,2462269,11954,7,9
2223651,Sharon,Hanson,FEMALE,112,112,La Habra,Orange County,CA,CA,California,West,4,1545,2223651,9372,75,9
2136275,Mary,Robinson,FEMALE,76,76,Dublin,Alameda County,CA,CA,California,West,4,1546,2136275,8946,37,9
1861076,Richard,Mason,MALE,453,453,Rockford (Township),Winnebago County,IL,IL,Illinois,Midwest,14,1547,1861076,11262,38,9
888694,Aaron,Jordan,MALE,217,217,Westminster,Orange County,CA,CA,California,West,4,1548,888694,8662,75,9
82301,Jimmy,Burton,MALE,511,511,Terre Haute,Vigo County,IN,IN,Indiana,Midwest,15,1549,82301,9000,40,9
475807,Victor,Simpson,MALE,525,525,Wichita,Sedgwick County,KS,KS,Kansas,Midwest,16,1551,475807,10160,48,9
1859991,Chris,Thomas,MALE,924,924,Wichita Falls,Wichita County,TX,TX,Texas,South,43,1553,1859991,9210,69,9
892266,Helen,Collins,FEMALE,574,574,Germantown,Montgomery County,MD,MD,Maryland,South,20,1554,892266,10720,47,9
476671,Eugene,Hansen,MALE,590,590,Georgetown,Ottawa County,MI,MI,Michigan,Midwest,22,1555,476671,8356,28,9
405385,Tammy,Dixon,FEMALE,531,531,Bossier City,Bossier Parish,LA,LA,Louisiana,South,18,1556,405385,10738,72,9
736516,Chris,Gardner,MALE,35,35,Tempe,Maricopa County,AZ,AZ,Arizona,West,3,1557,736516,8953,57,9
2134558,Tammy,Vasquez,FEMALE,554,554,Newton,Middlesex County,MA,MA,Massachusetts,Northeast,19,1558,2134558,9362,2,9
1990366,Frances,Rogers,FEMALE,363,363,Sandy Springs,Fulton County,GA,GA,Georgia,South,10,1560,1990366,2460,30,9
1788334,Beverly,Dean,FEMALE,239,239,Loveland,Larimer County,CO,CO,Colorado,West,5,1561,1788334,1328,20,9
1864873,Kathy,Holmes,FEMALE,584,584,Clinton,Macomb County,MI,MI,Michigan,Midwest,22,1562,1864873,11062,57,9
2433477,George,Hicks,MALE,708,708,Toms River (Township),Ocean County,NJ,NJ,New Jersey,Northeast,31,1563,2433477,518,18,9
1791801,Sandra,Pierce,FEMALE,926,926,Lehi,Utah County,UT,UT,Utah,West,44,1564,1791801,8882,27,9
140752,Sara,Black,FEMALE,70,70,Cupertino,Santa Clara County,CA,CA,California,West,4,1565,140752,528,73,9
1875048,Eric,Lee,MALE,269,269,Stratford,Fairfield County,CT,CT,Connecticut,Northeast,6,1566,1875048,12476,23,9
1802551,Bobby,Webb,MALE,110,110,Jurupa Valley,Riverside County,CA,CA,California,West,4,1567,1802551,11263,8,9
61273,Matthew,Snyder,MALE,587,587,Detroit,Wayne County,MI,MI,Michigan,Midwest,22,1568,61273,2671,29,9
221079,Antonio,Davis,MALE,474,474,Calumet,Lake County,IN,IN,Indiana,Midwest,15,1570,221079,2321,11,9
1786949,Keith,Alexander,MALE,180,180,San Leandro,Alameda County,CA,CA,California,West,4,1571,1786949,11788,9,9
670084,Carl,Garcia,MALE,475,475,Carmel,Hamilton County,IN,IN,Indiana,Midwest,15,1572,670084,11910,40,9
19664,Jeremy,Hart,MALE,357,357,Brookhaven,DeKalb County,GA,GA,Georgia,South,10,1573,19664,10359,55,9
1856534,Sarah,Morgan,FEMALE,653,653,Cary,Chatham County/Wake County,NC,NC,North Carolina,South,27,1574,1856534,911,51,9
1806702,Eugene,Matthews,MALE,301,301,Hollywood,Broward County,FL,FL,Florida,South,9,1576,1806702,8939,16,9
636891,Antonio,Jacobs,MALE,847,847,Clarksville,Montgomery County,TN,TN,Tennessee,South,42,1577,636891,9726,46,9
206766,Kelly,Jones,FEMALE,267,267,Stamford,Fairfield County,CT,CT,Connecticut,Northeast,6,1578,206766,8530,61,9
1788306,Louise,Jackson,FEMALE,892,892,Lewisville,Denton County/Dallas County,TX,TX,Texas,South,43,1579,1788306,10994,63,9
1876695,Elizabeth,Moore,FEMALE,898,898,Mesquite,Kaufman County/Dallas County,TX,TX,Texas,South,43,1580,1876695,11638,70,9
2114903,Denise,Cook,FEMALE,237,237,Lakewood,Jefferson County,CO,CO,Colorado,West,5,1581,2114903,10967,25,9
260438,Kathryn,Russell,FEMALE,73,73,Delano,Kern County,CA,CA,California,West,4,1583,260438,461,32,9
2107648,Henry,Gordon,MALE,776,776,Canton,Stark County,OH,OH,Ohio,Midwest,35,1584,2107648,10998,50,9
73411,Cheryl,Ford,FEMALE,883,883,Georgetown,Williamson County,TX,TX,Texas,South,43,1585,73411,11999,25,9
1808974,Andrea,Knight,FEMALE,814,814,Portland,Clackamas County/Multnomah County/Washington County,OR,OR,Oregon,West,37,1586,1808974,12328,30,9
2306142,Christina,Wood,FEMALE,406,406,Decatur,Macon County,IL,IL,Illinois,Midwest,14,1587,2306142,11114,30,9
1738302,Ruby,Burns,FEMALE,622,622,Edina,Hennepin County,MN,MN,Minnesota,Midwest,23,1591,1738302,12087,35,9
2102557,Elizabeth,Wheeler,FEMALE,626,626,Minnetonka,Hennepin County,MN,MN,Minnesota,Midwest,23,1592,2102557,8911,2,9
2116142,Charles,Hanson,MALE,609,609,West Bloomfield,Oakland County,MI,MI,Michigan,Midwest,22,1593,2116142,10676,19,9
825585,Elizabeth,Ferguson,FEMALE,156,156,Pomona,Los Angeles County,CA,CA,California,West,4,1594,825585,11147,13,9
1787239,Dorothy,Stevens,FEMALE,580,580,Portland,Cumberland County,ME,ME,Maine,Northeast,21,1595,1787239,11849,27,9
1817204,Craig,Fernandez,MALE,340,340,St. Petersburg,Pinellas County,FL,FL,Florida,South,9,1596,1817204,11139,67,9
382664,Rebecca,Spencer,FEMALE,677,677,Nashua,Hillsborough County,NH,NH,New Hampshire,Northeast,30,1597,382664,11972,33,9
1890718,Debra,Franklin,FEMALE,961,961,Federal Way,King County,WA,WA,Washington,West,46,1598,1890718,11244,73,9
2474311,Maria,Lee,FEMALE,797,797,Edmond,Oklahoma County,OK,OK,Oklahoma,South,36,1599,2474311,8965,29,9
1700687,Mary,Evans,FEMALE,373,373,Davenport,Scott County,IA,IA,Iowa,Midwest,12,1600,1700687,12127,6,9
397807,Earl,Baker,MALE,50,50,Brentwood,Contra Costa County,CA,CA,California,West,4,1601,397807,9601,12,9
2108365,Helen,Murray,FEMALE,225,225,Aurora,Adams County/Douglas County/Arapahoe County,CO,CO,Colorado,West,5,1602,2108365,843,67,9
877364,Angela,Arnold,FEMALE,224,224,Arvada,Jefferson County/Adams County,CO,CO,Colorado,West,5,1603,877364,9357,45,9
2400486,Jessica,Jones,FEMALE,151,151,Petaluma,Sonoma County,CA,CA,California,West,4,1604,2400486,11276,63,9
1836152,Marilyn,Greene,FEMALE,378,378,Waterloo,Black Hawk County,IA,IA,Iowa,Midwest,12,1605,1836152,10055,11,9
657088,Sarah,Hanson,FEMALE,945,945,Harrisonburg,Harrisonburg city,VA,VA,Virginia,South,45,1606,657088,9792,46,9
2069126,Adam,Hansen,MALE,168,168,Rocklin,Placer County,CA,CA,California,West,4,1607,2069126,11127,42,9
1809729,Diana,Fox,FEMALE,559,559,Somerville,Middlesex County,MA,MA,Massachusetts,Northeast,19,1608,1809729,2478,49,9
1895235,Michael,Wright,MALE,716,716,Albuquerque,Bernalillo County,NM,NM,New Mexico,West,32,1609,1895235,10917,52,9
652097,Phyllis,Butler,FEMALE,625,625,Minneapolis,Hennepin County,MN,MN,Minnesota,Midwest,23,1611,652097,9813,5,9
478197,Susan,George,FEMALE,475,475,Carmel,Hamilton County,IN,IN,Indiana,Midwest,15,1612,478197,2128,5,9
664921,Scott,Rose,MALE,567,567,Bethesda,Montgomery County,MD,MD,Maryland,South,20,1613,664921,9884,41,9
1911104,Anthony,Alvarez,MALE,159,159,Rancho Cordova,Sacramento County,CA,CA,California,West,4,1615,1911104,11062,77,9
2103608,Diane,Diaz,FEMALE,24,24,Flagstaff,Coconino County,AZ,AZ,Arizona,West,3,1616,2103608,11039,38,9
540071,Wayne,Hart,MALE,197,197,South Whittier,Los Angeles County,CA,CA,California,West,4,1617,540071,11171,5,9
2068852,Linda,Gomez,FEMALE,214,214,Walnut Creek,Contra Costa County,CA,CA,California,West,4,1618,2068852,9359,73,9
2103884,Richard,Larson,MALE,714,714,West New York,Hudson County,NJ,NJ,New Jersey,Northeast,31,1619,2103884,2230,56,9
466583,Denise,Butler,FEMALE,501,501,North,Lake County,IN,IN,Indiana,Midwest,15,1620,466583,11029,47,9
695952,Steve,Flores,MALE,516,516,Wayne,Marion County,IN,IN,Indiana,Midwest,15,1621,695952,12229,70,9
50603,Brian,Jacobs,MALE,971,971,Richland,Benton County,WA,WA,Washington,West,46,1622,50603,10073,16,9
204047,George,Carr,MALE,749,749,Irondequoit (CDP),Monroe County,NY,NY,New York,Northeast,34,1623,204047,2129,72,9
46527,Carolyn,Diaz,FEMALE,896,896,McAllen,Hidalgo County,TX,TX,Texas,South,43,1624,46527,8965,17,9
1706516,Deborah,Miller,FEMALE,140,140,Oakland,Alameda County,CA,CA,California,West,4,1625,1706516,1079,52,9
394674,Jennifer,Weaver,FEMALE,878,878,Flower Mound,Tarrant County/Denton County,TX,TX,Texas,South,43,1626,394674,10186,18,9
2202497,Rose,Webb,FEMALE,789,789,Parma,Cuyahoga County,OH,OH,Ohio,Midwest,35,1627,2202497,8605,76,9
2140729,Jerry,Bishop,MALE,214,214,Walnut Creek,Contra Costa County,CA,CA,California,West,4,1628,2140729,10112,76,9
624175,Lisa,Scott,FEMALE,411,411,Du Page,Will County,IL,IL,Illinois,Midwest,14,1629,624175,10225,6,9
2243343,Jack,Owens,MALE,605,605,Taylor,Wayne County,MI,MI,Michigan,Midwest,22,1631,2243343,645,26,9
1720818,Ashley,Gonzales,FEMALE,806,806,Aloha,Washington County,OR,OR,Oregon,West,37,1632,1720818,133,75,9
2138877,William,Owens,MALE,935,935,St. George,Washington County,UT,UT,Utah,West,44,1633,2138877,2538,25,9
161297,Earl,Hernandez,MALE,351,351,West Palm Beach,Palm Beach County,FL,FL,Florida,South,9,1634,161297,10659,19,9
1811715,Julie,Castillo,FEMALE,694,694,Lakewood,Ocean County,NJ,NJ,New Jersey,Northeast,31,1635,1811715,8766,31,9
2116119,Beverly,Rose,FEMALE,708,708,Toms River (Township),Ocean County,NJ,NJ,New Jersey,Northeast,31,1636,2116119,8106,25,9
82763,Daniel,Watson,MALE,442,442,Orland Park,Cook County/Will County,IL,IL,Illinois,Midwest,14,1637,82763,11083,67,9
614864,Terry,Mccoy,MALE,850,850,Jackson,Madison County,TN,TN,Tennessee,South,42,1639,614864,11051,1,9
1517,Anthony,Knight,MALE,840,840,Mount Pleasant,Charleston County,SC,SC,South Carolina,South,40,1640,1517,8432,20,9
1825803,Carlos,West,MALE,241,241,Thornton,Adams County/Weld County,CO,CO,Colorado,West,5,1642,1825803,11537,46,9
184363,Cheryl,Garcia,FEMALE,376,376,Iowa City,Johnson County,IA,IA,Iowa,Midwest,12,1643,184363,11461,61,9
819615,Carolyn,Johnson,FEMALE,70,70,Cupertino,Santa Clara County,CA,CA,California,West,4,1644,819615,10992,24,9
451111,Beverly,Hunt,FEMALE,745,745,Hempstead,Nassau County,NY,NY,New York,Northeast,34,1645,451111,8965,27,9
1814129,Bonnie,Cunningham,FEMALE,534,534,Lake Charles,Calcasieu Parish,LA,LA,Louisiana,South,18,1646,1814129,10055,39,9
886056,Lois,Butler,FEMALE,578,578,Towson,Baltimore County,MD,MD,Maryland,South,20,1647,886056,10720,53,9
1844515,Charles,Johnson,MALE,213,213,Vista,San Diego County,CA,CA,California,West,4,1648,1844515,2477,75,9
2048505,Jesse,Johnston,MALE,364,364,Savannah,Chatham County,GA,GA,Georgia,South,10,1649,2048505,10379,48,9
545376,Catherine,Sullivan,FEMALE,135,135,Napa,Napa County,CA,CA,California,West,4,1651,545376,10359,26,9
1752845,Jane,Ford,FEMALE,548,548,Lawrence,Essex County,MA,MA,Massachusetts,Northeast,19,1652,1752845,242,43,9
673382,Justin,Reed,MALE,563,563,Weymouth Town,Norfolk County,MA,MA,Massachusetts,Northeast,19,1653,673382,9601,41,9
182494,Andrew,Warren,MALE,20,20,Casa Grande,Pinal County,AZ,AZ,Arizona,West,3,1654,182494,12358,48,9
1806860,Willie,Weaver,MALE,947,947,Lynchburg,Lynchburg city,VA,VA,Virginia,South,45,1656,1806860,11182,36,9
548302,Jane,Howell,FEMALE,221,221,Yorba Linda,Orange County,CA,CA,California,West,4,1657,548302,12038,4,9
603246,Helen,Lewis,FEMALE,365,365,Smyrna,Cobb County,GA,GA,Georgia,South,10,1658,603246,9824,47,9
2257763,Kenneth,Ramirez,MALE,481,481,Evansville,Vanderburgh County,IN,IN,Indiana,Midwest,15,1659,2257763,11999,72,9
225260,Juan,Sanders,MALE,929,929,Ogden,Weber County,UT,UT,Utah,West,44,1660,225260,2613,17,9
2092556,Mary,Holmes,FEMALE,54,54,Carlsbad,San Diego County,CA,CA,California,West,4,1661,2092556,938,2,9
1798384,Sandra,Black,FEMALE,269,269,Stratford,Fairfield County,CT,CT,Connecticut,Northeast,6,1662,1798384,8055,16,9
1740916,Betty,Burns,FEMALE,151,151,Petaluma,Sonoma County,CA,CA,California,West,4,1663,1740916,11122,61,9
545341,Tina,Watkins,FEMALE,239,239,Loveland,Larimer County,CO,CO,Colorado,West,5,1664,545341,10618,73,9
1850480,Sara,Hayes,FEMALE,352,352,Albany,Dougherty County,GA,GA,Georgia,South,10,1665,1850480,11825,22,9
719853,Judy,Stanley,FEMALE,300,300,Hialeah,Miami-Dade County,FL,FL,Florida,South,9,1666,719853,355,39,9
1812892,Ruth,Gutierrez,FEMALE,632,632,Blue Springs,Jackson County,MO,MO,Missouri,Midwest,24,1667,1812892,2537,76,9
52362,Raymond,Rivera,MALE,49,49,Berkeley,Alameda County,CA,CA,California,West,4,1668,52362,994,23,9
1922728,Anna,Stephens,FEMALE,807,807,Beaverton,Washington County,OR,OR,Oregon,West,37,1669,1922728,801,44,9
464678,Bobby,Cruz,MALE,691,691,Irvington,Essex County,NJ,NJ,New Jersey,Northeast,31,1670,464678,2335,61,9
1906292,Deborah,Tucker,FEMALE,880,880,Frisco,Collin County/Denton County,TX,TX,Texas,South,43,1673,1906292,11005,1,9
1824418,Howard,Foster,MALE,169,169,Rosemead,Los Angeles County,CA,CA,California,West,4,1674,1824418,9901,71,9
382182,Kenneth,Harper,MALE,50,50,Brentwood,Contra Costa County,CA,CA,California,West,4,1675,382182,12346,69,9
1795704,Daiichi Ltd,,,49,49,Berkeley,Alameda County,CA,CA,California,West,4,1676,1795704,11552,47,9
196092,Dennis,Hill,MALE,300,300,Hialeah,Miami-Dade County,FL,FL,Florida,South,9,1677,196092,8530,33,9
1871462,Clarence,King,MALE,237,237,Lakewood,Jefferson County,CO,CO,Colorado,West,5,1678,1871462,10186,10,9
2088278,George,Morales,MALE,519,519,Lenexa,Johnson County,KS,KS,Kansas,Midwest,16,1679,2088278,2335,76,9
603179,Cynthia,Richardson,FEMALE,786,786,Lakewood,Cuyahoga County,OH,OH,Ohio,Midwest,35,1680,603179,12198,26,9
440706,Irene,Armstrong,FEMALE,946,946,Leesburg,Loudoun County,VA,VA,Virginia,South,45,1681,440706,10327,42,9
1824185,Frances,Ford,FEMALE,580,580,Portland,Cumberland County,ME,ME,Maine,Northeast,21,1682,1824185,11978,12,9
794580,James,Dean,MALE,933,933,Sandy,Salt Lake County,UT,UT,Utah,West,44,1683,794580,8197,6,9
2067683,Howard,Reed,MALE,386,386,Addison (Township),DuPage County,IL,IL,Illinois,Midwest,14,1684,2067683,207,60,9
513121,Edward,Taylor,MALE,940,940,Arlington,Arlington County,VA,VA,Virginia,South,45,1685,513121,9872,20,9
105617,Elizabeth,Diaz,FEMALE,503,503,Perry,Marion County,IN,IN,Indiana,Midwest,15,1686,105617,11136,24,9
1897678,Raymond,Lopez,MALE,46,46,Bakersfield,Kern County,CA,CA,California,West,4,1687,1897678,12367,77,9
364065,Diana,Myers,FEMALE,44,44,Arcadia,Los Angeles County,CA,CA,California,West,4,1688,364065,11713,8,9
590488,Roger,Kennedy,MALE,554,554,Newton,Middlesex County,MA,MA,Massachusetts,Northeast,19,1689,590488,8939,17,9
2010953,Steven,Snyder,MALE,889,889,Killeen,Bell County,TX,TX,Texas,South,43,1690,2010953,11244,53,9
566327,Patricia,Hudson,FEMALE,766,766,Syracuse,Onondaga County,NY,NY,New York,Northeast,34,1692,566327,507,22,9
1814388,Jane,Pierce,FEMALE,574,574,Germantown,Montgomery County,MD,MD,Maryland,South,20,1693,1814388,10844,15,9
54790,Irene,Stanley,FEMALE,866,866,Bryan,Brazos County,TX,TX,Texas,South,43,1694,54790,116,20,9
2033001,Tammy,Gordon,FEMALE,237,237,Lakewood,Jefferson County,CO,CO,Colorado,West,5,1695,2033001,11272,72,9
2158875,Shawn,Turner,MALE,425,425,Lisle (Township),DuPage County,IL,IL,Illinois,Midwest,14,1699,2158875,10992,67,9
294526,Michael,Garcia,MALE,665,665,Raleigh,Durham County/Wake County,NC,NC,North Carolina,South,27,1700,294526,8662,74,9
1832714,Lori,Payne,FEMALE,184,184,San Ramon,Contra Costa County,CA,CA,California,West,4,1701,1832714,473,73,9
1812912,Victor,Dixon,MALE,455,455,Schaumburg (Township),Cook County,IL,IL,Illinois,Midwest,14,1702,1812912,2482,23,9
2036679,Jeremy,Ray,MALE,603,603,St. Clair Shores,Macomb County,MI,MI,Michigan,Midwest,22,1703,2036679,8484,49,9
1820141,Juan,Weaver,MALE,776,776,Canton,Stark County,OH,OH,Ohio,Midwest,35,1705,1820141,1270,3,9
2221464,Matthew,Gonzalez,MALE,569,569,Columbia,Howard County,MD,MD,Maryland,South,20,1706,2221464,1879,43,9
2119188,Jurlique Group,,,164,164,Redwood City,San Mateo County,CA,CA,California,West,4,1707,2119188,12034,6,9
2181354,Ashley,Wood,FEMALE,84,84,Fairfield,Solano County,CA,CA,California,West,4,1708,2181354,11244,55,9
2115978,Jonathan,Collins,MALE,101,101,Hayward,Alameda County,CA,CA,California,West,4,1710,2115978,1140,68,9
1884879,Douglas,Wagner,MALE,874,874,DeSoto,Dallas County,TX,TX,Texas,South,43,1711,1884879,12476,14,9
290390,Todd,Sullivan,MALE,704,704,Perth Amboy,Middlesex County,NJ,NJ,New Jersey,Northeast,31,1712,290390,11158,5,9
630387,Victor,Knight,MALE,236,236,Highlands Ranch,Douglas County,CO,CO,Colorado,West,5,1714,630387,11265,36,9
300028,Theresa,Morrison,FEMALE,129,129,Modesto,Stanislaus County,CA,CA,California,West,4,1715,300028,11153,62,9
1710501,Peter,Jordan,MALE,909,909,Plano,Collin County/Denton County,TX,TX,Texas,South,43,1716,1710501,9558,9,9
25928,Sean,Stone,MALE,308,308,Lakeland,Polk County,FL,FL,Florida,South,9,1717,25928,8057,32,9
178097,Thomas,Taylor,MALE,814,814,Portland,Clackamas County/Multnomah County/Washington County,OR,OR,Oregon,West,37,1719,178097,796,14,9
2166859,Edward,Reid,MALE,456,456,Skokie,Cook County,IL,IL,Illinois,Midwest,14,1721,2166859,11178,40,9
727263,Elizabeth,Nelson,FEMALE,274,274,West Hartford (CDP),Hartford County,CT,CT,Connecticut,Northeast,6,1722,727263,416,38,9
853735,James,Palmer,MALE,793,793,Washington,Montgomery County,OH,OH,Ohio,Midwest,35,1723,853735,224,61,9
429221,Jean,Richards,FEMALE,538,538,Boston,Suffolk County,MA,MA,Massachusetts,Northeast,19,1728,429221,2507,62,9
1832598,Michael,Reynolds,MALE,586,586,Dearborn Heights,Wayne County,MI,MI,Michigan,Midwest,22,1731,1832598,11973,68,9
2516040,Ruth,Hawkins,FEMALE,892,892,Lewisville,Denton County/Dallas County,TX,TX,Texas,South,43,1735,2516040,2519,16,9
471841,Joan,Simmons,FEMALE,204,204,Tulare,Tulare County,CA,CA,California,West,4,1737,471841,416,44,9
2363482,Douglas,White,MALE,264,264,New Haven (Town),New Haven County,CT,CT,Connecticut,Northeast,6,1738,2363482,11028,66,9
393018,Robin,Young,FEMALE,628,628,Rochester,Olmsted County,MN,MN,Minnesota,Midwest,23,1739,393018,138,53,9
459079,Marie,Hunter,FEMALE,330,330,Plantation,Broward County,FL,FL,Florida,South,9,1741,459079,11265,2,9
83936,Ruby,Olson,FEMALE,4,4,Dothan,Dale County/Houston County/Henry County,AL,AL,Alabama,South,1,1743,83936,753,42,9
578440,Anne,Chavez,FEMALE,384,384,Nampa,Canyon County,ID,ID,Idaho,West,13,1744,578440,10361,66,9
350115,Pamela,Meyer,FEMALE,899,899,Midland,Martin County/Midland County,TX,TX,Texas,South,43,1745,350115,11027,6,9
1812189,Nancy,Bryant,FEMALE,385,385,Pocatello,Power County/Bannock County,ID,ID,Idaho,West,13,1746,1812189,11188,76,9
566357,Amy,Kelly,FEMALE,149,149,Pasadena,Los Angeles County,CA,CA,California,West,4,1747,566357,8116,53,9
1893384,Laura,Garcia,FEMALE,48,48,Bellflower,Los Angeles County,CA,CA,California,West,4,1748,1893384,1695,55,9
1814942,Joyce,Howard,FEMALE,780,780,Columbus,Delaware County/Franklin County/Fairfield County,OH,OH,Ohio,Midwest,35,1749,1814942,175,63,9
545341,Tina,Watkins,FEMALE,239,239,Loveland,Larimer County,CO,CO,Colorado,West,5,1750,545341,1201,78,9
1779448,Christopher,Sullivan,MALE,436,436,Normal (Township),McLean County,IL,IL,Illinois,Midwest,14,1751,1779448,486,18,9
599965,Andrew,Ford,MALE,87,87,Folsom,Sacramento County,CA,CA,California,West,4,1752,599965,2065,45,9
2429650,Christopher,Gutierrez,MALE,155,155,Pleasanton,Alameda County,CA,CA,California,West,4,1758,2429650,1309,6,9
325215,Mildred,Griffin,FEMALE,937,937,West Jordan,Salt Lake County,UT,UT,Utah,West,44,1761,325215,10443,66,9
379119,Dennis,Watkins,MALE,982,982,Eau Claire,Eau Claire County/Chippewa County,WI,WI,Wisconsin,Midwest,47,1763,379119,11545,76,9
2093076,Frank,Clark,MALE,249,249,East Hartford,Hartford County,CT,CT,Connecticut,Northeast,6,1765,2093076,1275,61,9
720325,Robert,Brown,MALE,219,219,Whittier,Los Angeles County,CA,CA,California,West,4,1766,720325,2309,33,9
605574,Walter,Harper,MALE,486,486,Franklin,Marion County,IN,IN,Indiana,Midwest,15,1767,605574,11482,15,9
139931,Lillian,Vasquez,FEMALE,763,763,Smithtown,Suffolk County,NY,NY,New York,Northeast,34,1768,139931,10998,73,9
891413,Diane,Schmidt,FEMALE,678,678,Bayonne,Hudson County,NJ,NJ,New Jersey,Northeast,31,1769,891413,1517,10,9
2227182,Mildred,Webb,FEMALE,472,472,Anderson (Township),Madison County,IN,IN,Indiana,Midwest,15,1770,2227182,2797,75,9
1786371,Gloria,Stephens,FEMALE,605,605,Taylor,Wayne County,MI,MI,Michigan,Midwest,22,1771,1786371,12065,6,9
1898937,Anne,Gutierrez,FEMALE,766,766,Syracuse,Onondaga County,NY,NY,New York,Northeast,34,1772,1898937,2478,7,9
775471,Timothy,Brown,MALE,261,261,New Britain,Hartford County,CT,CT,Connecticut,Northeast,6,1774,775471,518,35,9
1804320,Larry,Gonzales,MALE,192,192,Santa Rosa,Sonoma County,CA,CA,California,West,4,1775,1804320,10722,61,9
887187,Ralph,Gray,MALE,132,132,Moreno Valley,Riverside County,CA,CA,California,West,4,1776,887187,9873,37,9
1867793,Albert,Cook,MALE,166,166,Richmond,Contra Costa County,CA,CA,California,West,4,1777,1867793,10225,42,9
2242967,Gerald,Armstrong,MALE,729,729,Sunrise Manor,Clark County,NV,NV,Nevada,West,33,1778,2242967,12414,26,9
21713,Todd,Murphy,MALE,398,398,Bolingbrook,Will County/DuPage County,IL,IL,Illinois,Midwest,14,1779,21713,10534,54,9
599963,Carl,Sullivan,MALE,919,919,Temple,Bell County,TX,TX,Texas,South,43,1780,599963,8891,21,9
2455113,Jason,Richardson,MALE,988,988,Milwaukee,Milwaukee County/Washington County/Waukesha County,WI,WI,Wisconsin,Midwest,47,1781,2455113,796,58,9
1893386,Todd,Johnston,MALE,633,633,Columbia,Boone County,MO,MO,Missouri,Midwest,24,1782,1893386,2117,11,9
